,Category
22079,1
22080,1
22081,0
22082,0
22083,1
22084,1
22085,0
22086,1
22087,1
22088,0
22089,1
22090,0
22091,0
22092,0
22093,1
22094,0
22095,0
22096,0
22097,0
22098,0
22099,0
22100,0
22101,1
22102,0
22103,1
22104,0
22105,1
22106,0
22107,0
22108,1
22109,0
22110,0
22111,0
22112,1
22113,0
22114,1
22115,1
22116,1
22117,1
22118,0
22119,1
22120,0
22121,0
22122,1
22123,0
22124,0
22125,0
22126,1
22127,1
22128,1
22129,1
22130,1
22131,1
22132,0
22133,1
22134,0
22135,0
22136,1
22137,1
22138,0
22139,1
22140,0
22141,1
22142,1
22143,0
22144,1
22145,1
22146,1
22147,1
22148,0
22149,1
22150,1
22151,0
22152,0
22153,1
22154,0
22155,0
22156,1
22157,1
22158,1
22159,0
22160,0
22161,0
22162,0
22163,0
22164,1
22165,0
22166,1
22167,0
22168,0
22169,1
22170,0
22171,1
22172,1
22173,0
22174,1
22175,1
22176,0
22177,1
22178,1
22179,1
22180,1
22181,0
22182,0
22183,1
22184,0
22185,0
22186,0
22187,1
22188,0
22189,0
22190,0
22191,0
22192,1
22193,1
22194,1
22195,0
22196,1
22197,0
22198,1
22199,0
22200,1
22201,1
22202,0
22203,1
22204,0
22205,0
22206,1
22207,0
22208,0
22209,1
22210,1
22211,0
22212,1
22213,1
22214,1
22215,1
22216,1
22217,0
22218,1
22219,0
22220,0
22221,1
22222,0
22223,0
22224,0
22225,1
22226,0
22227,1
22228,0
22229,0
22230,0
22231,1
22232,1
22233,0
22234,0
22235,0
22236,1
22237,0
22238,0
22239,0
22240,1
22241,0
22242,0
22243,0
22244,1
22245,0
22246,0
22247,1
22248,0
22249,1
22250,1
22251,0
22252,0
22253,1
22254,0
22255,0
22256,0
22257,0
22258,1
22259,1
22260,1
22261,0
22262,1
22263,1
22264,0
22265,1
22266,0
22267,0
22268,1
22269,0
22270,0
22271,0
22272,0
22273,1
22274,0
22275,1
22276,1
22277,0
22278,0
22279,1
22280,1
22281,0
22282,0
22283,1
22284,1
22285,0
22286,0
22287,0
22288,1
22289,1
22290,1
22291,0
22292,0
22293,1
22294,1
22295,1
22296,1
22297,1
22298,0
22299,0
22300,1
22301,0
22302,0
22303,1
22304,0
22305,0
22306,0
22307,1
22308,1
22309,0
22310,0
22311,1
22312,1
22313,0
22314,1
22315,0
22316,0
22317,0
22318,0
22319,0
22320,1
22321,0
22322,0
22323,1
22324,1
22325,0
22326,1
22327,0
22328,1
22329,1
22330,1
22331,1
22332,1
22333,1
22334,1
22335,1
22336,1
22337,0
22338,0
22339,0
22340,0
22341,0
22342,1
22343,1
22344,1
22345,0
22346,0
22347,0
22348,0
22349,0
22350,0
22351,1
22352,0
22353,1
22354,1
22355,1
22356,1
22357,0
22358,1
22359,0
22360,0
22361,1
22362,0
22363,0
22364,0
22365,1
22366,1
22367,0
22368,1
22369,0
22370,0
22371,1
22372,0
22373,1
22374,1
22375,1
22376,0
22377,0
22378,0
22379,0
22380,0
22381,1
22382,0
22383,0
22384,0
22385,0
22386,0
22387,0
22388,1
22389,0
22390,1
22391,1
22392,0
22393,1
22394,1
22395,0
22396,0
22397,0
22398,1
22399,1
22400,0
22401,1
22402,1
22403,0
22404,0
22405,0
22406,1
22407,1
22408,1
22409,1
22410,0
22411,0
22412,0
22413,1
22414,1
22415,0
22416,1
22417,1
22418,1
22419,1
22420,1
22421,1
22422,0
22423,1
22424,1
22425,0
22426,1
22427,0
22428,1
22429,1
22430,1
22431,1
22432,0
22433,0
22434,1
22435,1
22436,1
22437,1
22438,0
22439,0
22440,1
22441,0
22442,1
22443,1
22444,0
22445,0
22446,1
22447,1
22448,1
22449,0
22450,0
22451,1
22452,1
22453,0
22454,1
22455,0
22456,1
22457,1
22458,0
22459,1
22460,1
22461,1
22462,0
22463,0
22464,1
22465,1
22466,1
22467,1
22468,0
22469,1
22470,0
22471,1
22472,1
22473,0
22474,1
22475,1
22476,0
22477,0
22478,1
22479,0
22480,1
22481,1
22482,0
22483,1
22484,0
22485,0
22486,1
22487,1
22488,1
22489,1
22490,0
22491,0
22492,0
22493,0
22494,1
22495,0
22496,0
22497,1
22498,0
22499,1
22500,1
22501,0
22502,0
22503,0
22504,1
22505,1
22506,1
22507,1
22508,0
22509,1
22510,0
22511,0
22512,1
22513,0
22514,1
22515,0
22516,0
22517,1
22518,0
22519,0
22520,1
22521,1
22522,1
22523,0
22524,1
22525,1
22526,0
22527,1
22528,1
22529,1
22530,1
22531,0
22532,0
22533,0
22534,0
22535,0
22536,0
22537,1
22538,1
22539,0
22540,1
22541,1
22542,0
22543,1
22544,0
22545,1
22546,1
22547,0
22548,1
22549,1
22550,1
22551,1
22552,0
22553,0
22554,0
22555,0
22556,1
22557,0
22558,0
22559,0
22560,1
22561,1
22562,1
22563,1
22564,0
22565,0
22566,0
22567,1
22568,1
22569,0
22570,0
22571,1
22572,1
22573,0
22574,0
22575,1
22576,1
22577,0
22578,1
22579,0
22580,0
22581,0
22582,1
22583,0
22584,1
22585,0
22586,0
22587,1
22588,0
22589,1
22590,1
22591,1
22592,0
22593,0
22594,0
22595,0
22596,1
22597,0
22598,1
22599,1
22600,1
22601,1
22602,0
22603,0
22604,1
22605,1
22606,1
22607,1
22608,0
22609,1
22610,0
22611,0
22612,1
22613,0
22614,1
22615,0
22616,0
22617,0
22618,0
22619,0
22620,1
22621,1
22622,1
22623,1
22624,1
22625,0
22626,1
22627,0
22628,0
22629,0
22630,0
22631,1
22632,1
22633,1
22634,1
22635,0
22636,1
22637,0
22638,0
22639,0
22640,1
22641,0
22642,1
22643,0
22644,0
22645,1
22646,0
22647,1
22648,0
22649,1
22650,1
22651,1
22652,0
22653,1
22654,0
22655,0
22656,1
22657,0
22658,1
22659,0
22660,0
22661,0
22662,1
22663,0
22664,0
22665,0
22666,0
22667,1
22668,0
22669,0
22670,1
22671,0
22672,1
22673,1
22674,0
22675,0
22676,1
22677,1
22678,0
22679,1
22680,1
22681,0
22682,1
22683,1
22684,1
22685,1
22686,1
22687,1
22688,1
22689,0
22690,0
22691,0
22692,0
22693,0
22694,0
22695,1
22696,1
22697,1
22698,1
22699,1
22700,1
22701,1
22702,1
22703,0
22704,1
22705,0
22706,0
22707,0
22708,0
22709,1
22710,0
22711,1
22712,0
22713,0
22714,0
22715,0
22716,0
22717,0
22718,0
22719,1
22720,0
22721,1
22722,0
22723,0
22724,0
22725,0
22726,0
22727,1
22728,1
22729,0
22730,1
22731,1
22732,0
22733,1
22734,1
22735,0
22736,0
22737,1
22738,0
22739,0
22740,0
22741,1
22742,0
22743,0
22744,0
22745,0
22746,0
22747,0
22748,1
22749,1
22750,0
22751,1
22752,0
22753,0
22754,1
22755,0
22756,1
22757,1
22758,1
22759,1
22760,0
22761,0
22762,0
22763,1
22764,0
22765,1
22766,0
22767,1
22768,0
22769,0
22770,1
22771,0
22772,0
22773,1
22774,1
22775,1
22776,0
22777,1
22778,0
22779,1
22780,1
22781,1
22782,0
22783,0
22784,1
22785,0
22786,1
22787,0
22788,1
22789,1
22790,1
22791,0
22792,0
22793,0
22794,1
22795,1
22796,1
22797,0
22798,0
22799,0
22800,0
22801,0
22802,1
22803,1
22804,0
22805,0
22806,1
22807,1
22808,0
22809,1
22810,1
22811,1
22812,0
22813,1
22814,1
22815,1
22816,0
22817,0
22818,1
22819,1
22820,1
22821,1
22822,0
22823,1
22824,1
22825,1
22826,0
22827,1
22828,1
22829,1
22830,1
22831,1
22832,0
22833,1
22834,0
22835,1
22836,1
22837,1
22838,1
22839,0
22840,1
22841,1
22842,0
22843,0
22844,1
22845,0
22846,1
22847,0
22848,0
22849,0
22850,0
22851,1
22852,1
22853,1
22854,0
22855,0
22856,1
22857,1
22858,1
22859,0
22860,1
22861,1
22862,0
22863,1
22864,1
22865,0
22866,1
22867,0
22868,0
22869,0
22870,0
22871,1
22872,1
22873,1
22874,1
22875,0
22876,1
22877,0
22878,0
22879,1
22880,0
22881,1
22882,0
22883,1
22884,1
22885,1
22886,1
22887,1
22888,0
22889,1
22890,1
22891,0
22892,1
22893,1
22894,1
22895,0
22896,0
22897,0
22898,1
22899,0
22900,0
22901,1
22902,0
22903,1
22904,1
22905,1
22906,0
22907,0
22908,1
22909,1
22910,0
22911,0
22912,0
22913,1
22914,0
22915,1
22916,0
22917,1
22918,0
22919,1
22920,1
22921,0
22922,0
22923,1
22924,0
22925,1
22926,0
22927,0
22928,0
22929,1
22930,1
22931,0
22932,0
22933,1
22934,1
22935,1
22936,1
22937,1
22938,1
22939,1
22940,1
22941,1
22942,0
22943,1
22944,0
22945,1
22946,1
22947,0
22948,0
22949,0
22950,1
22951,0
22952,1
22953,0
22954,1
22955,1
22956,0
22957,0
22958,1
22959,0
22960,0
22961,0
22962,0
22963,0
22964,0
22965,0
22966,0
22967,0
22968,0
22969,1
22970,1
22971,1
22972,1
22973,1
22974,1
22975,1
22976,0
22977,0
22978,1
22979,0
22980,1
22981,0
22982,1
22983,0
22984,1
22985,1
22986,0
22987,1
22988,1
22989,0
22990,0
22991,0
22992,1
22993,1
22994,1
22995,0
22996,1
22997,1
22998,0
22999,1
23000,0
23001,0
23002,0
23003,1
23004,0
23005,0
23006,1
23007,0
23008,1
23009,1
23010,1
23011,0
23012,0
23013,1
23014,0
23015,0
23016,0
23017,1
23018,0
23019,1
23020,1
23021,1
23022,1
23023,1
23024,1
23025,1
23026,0
23027,1
23028,1
23029,1
23030,0
23031,1
23032,0
23033,1
23034,1
23035,1
23036,0
23037,1
23038,1
23039,0
23040,1
23041,1
23042,1
23043,0
23044,0
23045,1
23046,1
23047,0
23048,0
23049,1
23050,1
23051,1
23052,1
23053,0
23054,1
23055,1
23056,1
23057,1
23058,1
23059,0
23060,1
23061,0
23062,1
23063,0
23064,0
23065,0
23066,0
23067,0
23068,0
23069,1
23070,1
23071,0
23072,0
23073,0
23074,1
23075,1
23076,1
23077,0
23078,1
23079,1
23080,0
23081,1
23082,1
23083,0
23084,1
23085,1
23086,1
23087,1
23088,0
23089,0
23090,0
23091,0
23092,1
23093,1
23094,0
23095,0
23096,1
23097,0
23098,0
23099,0
23100,0
23101,1
23102,0
23103,1
23104,1
23105,0
23106,1
23107,0
23108,0
23109,0
23110,0
23111,1
23112,1
23113,1
23114,1
23115,1
23116,0
23117,1
23118,0
23119,1
23120,1
23121,0
23122,1
23123,1
23124,0
23125,0
23126,1
23127,1
23128,0
23129,0
23130,0
23131,0
23132,1
23133,0
23134,1
23135,0
23136,1
23137,1
23138,0
23139,1
23140,0
23141,1
23142,0
23143,1
23144,1
23145,1
23146,1
23147,0
23148,1
23149,0
23150,0
23151,0
23152,0
23153,0
23154,1
23155,1
23156,1
23157,0
23158,0
23159,0
23160,0
23161,0
23162,1
23163,0
23164,0
23165,0
23166,0
23167,1
23168,1
23169,0
23170,1
23171,1
23172,0
23173,1
23174,1
23175,1
23176,1
23177,1
23178,1
23179,1
23180,1
23181,0
23182,1
23183,0
23184,0
23185,1
23186,1
23187,1
23188,0
23189,0
23190,1
23191,0
23192,1
23193,0
23194,0
23195,1
23196,0
23197,0
23198,1
23199,0
23200,1
23201,1
23202,1
23203,1
23204,1
23205,1
23206,1
23207,0
23208,0
23209,0
23210,1
23211,1
23212,1
23213,1
23214,1
23215,1
23216,1
23217,1
23218,1
23219,0
23220,0
23221,0
23222,0
23223,1
23224,0
23225,0
23226,0
23227,1
23228,0
23229,1
23230,1
23231,1
23232,0
23233,1
23234,0
23235,1
23236,0
23237,1
23238,1
23239,1
23240,0
23241,1
23242,0
23243,0
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,0
23251,1
23252,1
23253,0
23254,1
23255,1
23256,0
23257,0
23258,0
23259,0
23260,0
23261,1
23262,0
23263,0
23264,0
23265,1
23266,0
23267,1
23268,1
23269,0
23270,1
23271,0
23272,0
23273,1
23274,0
23275,0
23276,0
23277,1
23278,1
23279,0
23280,1
23281,1
23282,0
23283,1
23284,0
23285,1
23286,0
23287,0
23288,0
23289,0
23290,1
23291,0
23292,0
23293,1
23294,0
23295,0
23296,0
23297,0
23298,1
23299,1
23300,1
23301,0
23302,1
23303,1
23304,0
23305,1
23306,1
23307,0
23308,1
23309,1
23310,1
23311,1
23312,1
23313,1
23314,1
23315,0
23316,1
23317,0
23318,0
23319,1
23320,1
23321,1
23322,1
23323,0
23324,1
23325,0
23326,1
23327,1
23328,0
23329,1
23330,0
23331,0
23332,0
23333,0
23334,1
23335,0
23336,0
23337,0
23338,1
23339,0
23340,1
23341,1
23342,1
23343,1
23344,1
23345,0
23346,1
23347,1
23348,0
23349,0
23350,1
23351,1
23352,0
23353,0
23354,1
23355,0
23356,0
23357,0
23358,1
23359,0
23360,0
23361,1
23362,0
23363,0
23364,0
23365,1
23366,0
23367,0
23368,1
23369,0
23370,0
23371,1
23372,0
23373,0
23374,0
23375,1
23376,1
23377,0
23378,1
23379,0
23380,0
23381,1
23382,0
23383,1
23384,1
23385,0
23386,0
23387,1
23388,1
23389,1
23390,0
23391,1
23392,0
23393,1
23394,0
23395,0
23396,0
23397,1
23398,1
23399,1
23400,1
23401,1
23402,0
23403,1
23404,1
23405,1
23406,1
23407,1
23408,1
23409,0
23410,1
23411,0
23412,0
23413,1
23414,0
23415,1
23416,1
23417,0
23418,1
23419,0
23420,1
23421,1
23422,1
23423,1
23424,0
23425,1
23426,0
23427,0
23428,0
23429,0
23430,0
23431,1
23432,1
23433,0
23434,1
23435,0
23436,0
23437,1
23438,0
23439,1
23440,1
23441,0
23442,0
23443,0
23444,1
23445,0
23446,0
23447,1
23448,1
23449,0
23450,0
23451,0
23452,0
23453,0
23454,0
23455,1
23456,0
23457,0
23458,1
23459,0
23460,0
23461,1
23462,0
23463,1
23464,1
23465,1
23466,0
23467,1
23468,0
23469,0
23470,0
23471,0
23472,0
23473,1
23474,0
23475,0
23476,1
23477,0
23478,1
23479,1
23480,1
23481,0
23482,1
23483,1
23484,0
23485,1
23486,0
23487,1
23488,1
23489,0
23490,0
23491,0
23492,1
23493,1
23494,1
23495,0
23496,0
23497,1
23498,1
23499,1
23500,1
23501,0
23502,0
23503,1
23504,1
23505,0
23506,1
23507,1
23508,1
23509,1
23510,0
23511,0
23512,1
23513,1
23514,1
23515,0
23516,1
23517,0
23518,1
23519,0
23520,1
23521,0
23522,0
23523,0
23524,0
23525,0
23526,0
23527,1
23528,0
23529,0
23530,1
23531,1
23532,1
23533,0
23534,1
23535,0
23536,0
23537,1
23538,0
23539,1
23540,1
23541,1
23542,0
23543,1
23544,1
23545,0
23546,0
23547,1
23548,1
23549,0
23550,0
23551,1
23552,1
23553,0
23554,1
23555,0
23556,0
23557,0
23558,1
23559,0
23560,1
23561,1
23562,1
23563,1
23564,0
23565,0
23566,1
23567,0
23568,0
23569,1
23570,1
23571,1
23572,1
23573,0
23574,1
23575,1
23576,0
23577,1
23578,0
23579,1
23580,0
23581,0
23582,0
23583,1
23584,1
23585,0
23586,0
23587,1
23588,1
23589,0
23590,1
23591,1
23592,0
23593,1
23594,0
23595,1
23596,0
23597,0
23598,0
23599,0
23600,1
23601,1
23602,1
23603,0
23604,0
23605,0
23606,0
23607,1
23608,1
23609,0
23610,1
23611,0
23612,1
23613,0
23614,0
23615,1
23616,0
23617,0
23618,1
23619,1
23620,0
23621,1
23622,0
23623,0
23624,0
23625,0
23626,1
23627,1
23628,0
23629,1
23630,1
23631,1
23632,0
23633,1
23634,1
23635,0
23636,1
23637,0
23638,0
23639,1
23640,1
23641,1
23642,1
23643,1
23644,0
23645,0
23646,0
23647,0
23648,0
23649,0
23650,1
23651,1
23652,0
23653,1
23654,0
23655,1
23656,1
23657,0
23658,0
23659,1
23660,1
23661,0
23662,0
23663,0
23664,1
23665,0
23666,0
23667,0
23668,0
23669,1
23670,0
23671,0
23672,0
23673,0
23674,0
23675,1
23676,1
23677,0
23678,0
23679,0
23680,1
23681,1
23682,1
23683,1
23684,0
23685,0
23686,0
23687,0
23688,1
23689,0
23690,1
23691,0
23692,0
23693,1
23694,1
23695,1
23696,0
23697,0
23698,1
23699,0
23700,1
23701,1
23702,0
23703,1
23704,0
23705,1
23706,0
23707,0
23708,0
23709,1
23710,0
23711,1
23712,0
23713,1
23714,0
23715,1
23716,0
23717,1
23718,1
23719,0
23720,1
23721,1
23722,0
23723,0
23724,1
23725,0
23726,1
23727,0
23728,0
23729,0
23730,0
23731,0
23732,0
23733,1
23734,0
23735,1
23736,0
23737,0
23738,1
23739,0
23740,0
23741,0
23742,1
23743,0
23744,1
23745,1
23746,1
23747,1
23748,0
23749,0
23750,0
23751,1
23752,1
23753,0
23754,0
23755,0
23756,0
23757,0
23758,0
23759,0
23760,1
23761,0
23762,1
23763,0
23764,1
23765,0
23766,1
23767,0
23768,1
23769,1
23770,1
23771,0
23772,1
23773,1
23774,1
23775,1
23776,1
23777,1
23778,0
23779,0
23780,0
23781,0
23782,0
23783,0
23784,0
23785,0
23786,0
23787,1
23788,1
23789,0
23790,0
23791,0
23792,0
23793,1
23794,1
23795,0
23796,1
23797,0
23798,0
23799,1
23800,1
23801,0
23802,0
23803,1
23804,0
23805,0
23806,1
23807,1
23808,0
23809,0
23810,0
23811,1
23812,0
23813,0
23814,1
23815,1
23816,0
23817,1
23818,0
23819,0
23820,0
23821,0
23822,0
23823,1
23824,0
23825,1
23826,0
23827,1
23828,1
23829,1
23830,0
23831,1
23832,1
23833,1
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,1
23843,1
23844,0
23845,0
23846,1
23847,1
23848,0
23849,1
23850,0
23851,1
23852,0
23853,1
23854,1
23855,0
23856,1
23857,1
23858,1
23859,0
23860,1
23861,1
23862,1
23863,0
23864,0
23865,0
23866,1
23867,1
23868,0
23869,0
23870,1
23871,1
23872,1
23873,1
23874,1
23875,1
23876,1
23877,1
23878,0
23879,0
23880,1
23881,0
23882,1
23883,0
23884,0
23885,1
23886,1
23887,1
23888,1
23889,0
23890,1
23891,0
23892,0
23893,1
23894,0
23895,0
23896,0
23897,1
23898,0
23899,1
23900,0
23901,0
23902,0
23903,0
23904,0
23905,1
23906,1
23907,1
23908,0
23909,1
23910,1
23911,1
23912,0
23913,1
23914,0
23915,1
23916,1
23917,0
23918,1
23919,0
23920,0
23921,1
23922,0
23923,1
23924,1
23925,0
23926,1
23927,1
23928,0
23929,1
23930,1
23931,1
23932,1
23933,0
23934,1
23935,1
23936,1
23937,1
23938,1
23939,0
23940,0
23941,0
23942,0
23943,1
23944,1
23945,0
23946,1
23947,0
23948,0
23949,0
23950,1
23951,0
23952,1
23953,0
23954,0
23955,1
23956,0
23957,0
23958,0
23959,1
23960,0
23961,1
23962,0
23963,1
23964,0
23965,0
23966,0
23967,0
23968,1
23969,0
23970,1
23971,1
23972,0
23973,0
23974,1
23975,0
23976,1
23977,1
23978,1
23979,0
23980,1
23981,1
23982,0
23983,0
23984,1
23985,0
23986,1
23987,1
23988,0
23989,1
23990,1
23991,0
23992,0
23993,0
23994,0
23995,1
23996,1
23997,1
23998,0
23999,1
24000,0
24001,1
24002,1
24003,0
24004,1
24005,1
24006,0
24007,1
24008,1
24009,1
24010,0
24011,0
24012,0
24013,0
24014,1
24015,0
24016,1
24017,0
24018,1
24019,1
24020,1
24021,1
24022,0
24023,1
24024,1
24025,0
24026,0
24027,1
24028,0
24029,1
24030,0
24031,1
24032,1
24033,0
24034,1
24035,0
24036,0
24037,0
24038,0
24039,0
24040,0
24041,1
24042,0
24043,1
24044,0
24045,1
24046,0
24047,1
24048,1
24049,1
24050,0
24051,0
24052,0
24053,0
24054,0
24055,0
24056,0
24057,1
24058,0
24059,1
24060,1
24061,0
24062,0
24063,0
24064,1
24065,0
24066,1
24067,1
24068,1
24069,0
24070,1
24071,1
24072,0
24073,0
24074,0
24075,1
24076,1
24077,0
24078,0
24079,1
24080,0
24081,1
24082,0
24083,1
24084,0
24085,1
24086,1
24087,1
24088,0
24089,0
24090,0
24091,1
24092,0
24093,1
24094,0
24095,1
24096,0
24097,0
24098,0
24099,1
24100,1
24101,1
24102,0
24103,0
24104,1
24105,0
24106,0
24107,1
24108,0
24109,0
24110,0
24111,1
24112,0
24113,1
24114,1
24115,0
24116,0
24117,1
24118,1
24119,1
24120,0
24121,0
24122,1
24123,1
24124,0
24125,0
24126,1
24127,1
24128,1
24129,1
24130,0
24131,0
24132,1
24133,0
24134,0
24135,0
24136,0
24137,1
24138,0
24139,1
24140,0
24141,0
24142,0
24143,0
24144,0
24145,0
24146,0
24147,0
24148,0
24149,0
24150,0
24151,0
24152,0
24153,1
24154,0
24155,0
24156,1
24157,1
24158,1
24159,0
24160,0
24161,1
24162,1
24163,0
24164,0
24165,0
24166,0
24167,1
24168,1
24169,0
24170,0
24171,1
24172,0
24173,1
24174,0
24175,0
24176,0
24177,1
24178,1
24179,0
24180,0
24181,0
24182,0
24183,0
24184,0
24185,0
24186,0
24187,1
24188,0
24189,0
24190,0
24191,0
24192,0
24193,1
24194,1
24195,0
24196,0
24197,1
24198,1
24199,1
24200,0
24201,1
24202,0
24203,1
24204,0
24205,0
24206,0
24207,0
24208,0
24209,1
24210,0
24211,1
24212,1
24213,1
24214,1
24215,0
24216,1
24217,0
24218,0
24219,1
24220,0
24221,0
24222,1
24223,1
24224,0
24225,1
24226,1
24227,0
24228,0
24229,1
24230,0
24231,1
24232,1
24233,0
24234,1
24235,1
24236,0
24237,0
24238,1
24239,1
24240,0
24241,1
24242,1
24243,1
24244,0
24245,0
24246,0
24247,0
24248,0
24249,0
24250,0
24251,1
24252,0
24253,0
24254,0
24255,0
24256,1
24257,0
24258,1
24259,0
24260,0
24261,0
24262,1
24263,0
24264,0
24265,1
24266,0
24267,0
24268,0
24269,0
24270,1
24271,0
24272,1
24273,0
24274,1
24275,1
24276,0
24277,0
24278,0
24279,0
24280,0
24281,1
24282,0
24283,1
24284,0
24285,1
24286,0
24287,1
24288,0
24289,0
24290,0
24291,1
24292,1
24293,0
24294,0
24295,1
24296,0
24297,1
24298,0
24299,1
24300,0
24301,0
24302,1
24303,1
24304,0
24305,0
24306,0
24307,1
24308,1
24309,1
24310,0
24311,0
24312,0
24313,1
24314,0
24315,0
24316,0
24317,0
24318,0
24319,0
24320,1
24321,1
24322,1
24323,0
24324,1
24325,0
24326,0
24327,1
24328,1
24329,0
24330,0
24331,0
24332,1
24333,1
24334,0
24335,0
24336,1
24337,0
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,0
24345,1
24346,0
24347,0
24348,1
24349,0
24350,1
24351,1
24352,0
24353,0
24354,1
24355,0
24356,1
24357,1
24358,1
24359,0
24360,0
24361,1
24362,1
24363,0
24364,1
24365,1
24366,0
24367,0
24368,0
24369,1
24370,1
24371,1
24372,0
24373,0
24374,0
24375,0
24376,1
24377,0
24378,1
24379,1
24380,1
24381,0
24382,0
24383,1
24384,1
24385,1
24386,0
24387,0
24388,0
24389,1
24390,0
24391,1
24392,1
24393,0
24394,0
24395,0
24396,1
24397,1
24398,1
24399,1
24400,0
24401,1
24402,0
24403,1
24404,0
24405,0
24406,0
24407,1
24408,0
24409,1
24410,0
24411,1
24412,1
24413,0
24414,0
24415,0
24416,0
24417,0
24418,0
24419,0
24420,1
24421,0
24422,0
24423,0
24424,1
24425,1
24426,0
24427,1
24428,1
24429,1
24430,1
24431,0
24432,0
24433,0
24434,0
24435,0
24436,0
24437,1
24438,1
24439,1
24440,1
24441,1
24442,1
24443,1
24444,1
24445,1
24446,0
24447,0
24448,1
24449,1
24450,1
24451,1
24452,1
24453,0
24454,0
24455,1
24456,0
24457,0
24458,1
24459,0
24460,1
24461,0
24462,1
24463,0
24464,1
24465,0
24466,0
24467,1
24468,1
24469,1
24470,1
24471,0
24472,0
24473,0
24474,1
24475,1
24476,1
24477,0
24478,1
24479,0
24480,1
24481,0
24482,0
24483,1
24484,0
24485,1
24486,0
24487,1
24488,1
24489,1
24490,1
24491,1
24492,0
24493,0
24494,0
24495,1
24496,0
24497,1
24498,0
24499,1
24500,1
24501,0
24502,1
24503,1
24504,1
24505,0
24506,1
24507,0
24508,1
24509,1
24510,1
24511,0
24512,1
24513,1
24514,1
24515,0
24516,1
24517,0
24518,0
24519,0
24520,1
24521,0
24522,1
24523,0
24524,0
24525,1
24526,0
24527,1
24528,0
24529,0
24530,1
24531,1
24532,1
24533,1
24534,0
24535,0
24536,1
24537,1
24538,1
24539,1
24540,1
24541,0
24542,0
24543,0
24544,1
24545,1
24546,0
24547,0
24548,1
24549,1
24550,1
24551,0
24552,0
24553,1
24554,1
24555,0
24556,1
24557,0
24558,1
24559,0
24560,1
24561,1
24562,0
24563,0
24564,1
24565,1
24566,0
24567,1
24568,0
24569,0
24570,1
24571,0
24572,0
24573,0
24574,1
24575,0
24576,1
24577,0
24578,1
24579,1
24580,0
24581,0
24582,1
24583,0
24584,0
24585,1
24586,0
24587,0
24588,1
24589,1
24590,0
24591,0
24592,1
24593,0
24594,0
24595,1
24596,1
24597,0
24598,1
24599,0
24600,0
24601,0
24602,0
24603,0
24604,1
24605,0
24606,1
24607,1
24608,0
24609,1
24610,1
24611,1
24612,1
24613,1
24614,0
24615,0
24616,0
24617,0
24618,1
24619,1
24620,1
24621,1
24622,0
24623,0
24624,0
24625,0
24626,1
24627,0
24628,0
24629,0
24630,1
24631,1
24632,0
24633,1
24634,1
24635,0
24636,1
24637,0
24638,0
24639,0
24640,1
24641,0
24642,0
24643,0
24644,1
24645,1
24646,1
24647,1
24648,1
24649,0
24650,0
24651,0
24652,0
24653,0
24654,1
24655,0
24656,0
24657,0
24658,1
24659,1
24660,0
24661,0
24662,0
24663,1
24664,1
24665,0
24666,1
24667,0
24668,1
24669,0
24670,1
24671,1
24672,1
24673,1
24674,0
24675,1
24676,1
24677,0
24678,0
24679,1
24680,0
24681,0
24682,0
24683,0
24684,1
24685,0
24686,0
24687,0
24688,0
24689,1
24690,0
24691,0
24692,0
24693,0
24694,0
24695,1
24696,0
24697,1
24698,0
24699,0
24700,1
24701,1
24702,0
24703,0
24704,1
24705,1
24706,1
24707,1
24708,0
24709,0
24710,1
24711,1
24712,0
24713,1
24714,1
24715,1
24716,0
24717,1
24718,1
24719,0
24720,1
24721,1
24722,1
24723,0
24724,0
24725,1
24726,1
24727,1
24728,0
24729,0
24730,0
24731,1
24732,1
24733,0
24734,0
24735,1
24736,0
24737,1
24738,1
24739,1
24740,1
24741,1
24742,1
24743,1
24744,1
24745,0
24746,1
24747,0
24748,1
24749,0
24750,0
24751,1
24752,0
24753,0
24754,0
24755,0
24756,0
24757,0
24758,0
24759,1
24760,0
24761,0
24762,0
24763,1
24764,0
24765,1
24766,0
24767,0
24768,1
24769,0
24770,1
24771,0
24772,0
24773,1
24774,0
24775,0
24776,1
24777,0
24778,0
24779,0
24780,1
24781,0
24782,0
24783,1
24784,1
24785,1
24786,1
24787,1
24788,1
24789,1
24790,0
24791,1
24792,1
24793,1
24794,0
24795,0
24796,1
24797,0
24798,0
24799,0
24800,0
24801,1
24802,0
24803,0
24804,1
24805,0
24806,1
24807,0
24808,0
24809,1
24810,1
24811,0
24812,0
24813,0
24814,1
24815,0
24816,0
24817,1
24818,0
24819,0
24820,1
24821,1
24822,0
24823,1
24824,0
24825,1
24826,0
24827,1
24828,1
24829,1
24830,0
24831,1
24832,0
24833,1
24834,1
24835,1
24836,1
24837,1
24838,1
24839,1
24840,1
24841,1
24842,0
24843,0
24844,1
24845,0
24846,1
24847,1
24848,0
24849,0
24850,0
24851,1
24852,0
24853,0
24854,1
24855,1
24856,1
24857,0
24858,0
24859,1
24860,0
24861,1
24862,1
24863,0
24864,1
24865,1
24866,0
24867,1
24868,1
24869,0
24870,0
24871,1
24872,1
24873,0
24874,0
24875,1
24876,1
24877,1
